Ensembl ID,Gene symbol,Gene type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4
ENSG00000183648.9,NDUFB1,protein_coding,649,682,663,725,587,615,476,755
ENSG00000183654.8,11-Mar,protein_coding,4,5,8,8,10,3,12,16
ENSG00000183655.12,KLHL25,protein_coding,103,113,71,70,100,66,62,94
ENSG00000183662.10,FAM19A1,protein_coding,36,43,32,28,53,38,73,85
ENSG00000183665.5,TRMT12,protein_coding,323,320,267,318,368,230,337,349
ENSG00000183666.16,GUSBP1,transcribed_unprocessed_pseudogene,142,143,122,145,136,106,184,174
ENSG00000183682.7,BMP8A,protein_coding,0,8,4,4,6,5,6,9
ENSG00000183684.7,ALYREF,protein_coding,1926,2555,2016,2022,1401,1273,1291,1869
ENSG00000183688.4,FAM101B,protein_coding,1701,2356,1717,1835,1136,947,1140,1434
ENSG00000183691.4,NOG,protein_coding,52,34,27,48,34,50,70,74
ENSG00000183696.13,UPP1,protein_coding,1915,2833,1899,2032,4085,2832,3897,4401
ENSG00000183715.13,OPCML,protein_coding,42,50,58,62,36,54,60,83
ENSG00000183718.5,TRIM52,protein_coding,315,356,228,270,578,313,647,623
ENSG00000183722.7,LHFP,protein_coding,600,635,402,431,811,839,760,878
ENSG00000183723.12,CMTM4,protein_coding,287,591,243,354,284,239,226,329
ENSG00000183726.10,TMEM50A,protein_coding,5177,6392,4688,5132,5467,4889,6120,6694
ENSG00000183729.3,NPBWR1,protein_coding,2,27,11,2,5,2,2,1
ENSG00000183735.9,TBK1,protein_coding,1054,1385,1057,1121,1648,1196,1584,1706
ENSG00000183741.11,CBX6,protein_coding,2270,3348,2081,2233,2392,1684,2154,2438
ENSG00000183742.12,MACC1,protein_coding,9,5,15,5,21,10,8,11
ENSG00000183751.14,TBL3,protein_coding,580,920,571,572,528,374,528,592
ENSG00000183762.12,KREMEN1,protein_coding,5,23,14,8,3,7,8,14
ENSG00000183763.8,TRAIP,protein_coding,51,30,32,39,28,30,22,15
ENSG00000183765.20,CHEK2,protein_coding,235,327,231,210,196,159,220,295
ENSG00000183770.5,FOXL2,protein_coding,4,11,4,1,3,1,5,5
ENSG00000183773.15,AIFM3,protein_coding,11,13,4,5,7,5,1,13
ENSG00000183775.10,KCTD16,protein_coding,25,33,16,34,13,22,26,33
ENSG00000183778.17,B3GALT5,protein_coding,3,43,6,8,1,13,4,17
ENSG00000183779.6,ZNF703,protein_coding,548,583,485,515,376,229,293,397
ENSG00000183780.12,SLC35F3,protein_coding,2,5,5,4,1,5,6,5
ENSG00000183784.6,C9orf66,protein_coding,6,1,1,2,1,1,0,6
ENSG00000183785.14,TUBA8,protein_coding,5,22,6,10,20,6,22,34
ENSG00000183793.13,NPIPA5,protein_coding,169,302,205,193,663,241,443,592
ENSG00000183808.11,RBM12B,protein_coding,344,417,309,301,431,271,435,491
ENSG00000183813.6,CCR4,protein_coding,3,8,3,4,9,2,3,8
ENSG00000183814.15,LIN9,protein_coding,116,258,131,116,104,112,93,164
ENSG00000183826.16,BTBD9,protein_coding,473,674,373,418,618,401,662,575
ENSG00000183828.14,NUDT14,protein_coding,709,1080,764,826,377,327,484,512
ENSG00000183831.6,ANKRD45,protein_coding,29,39,35,30,30,17,30,41
ENSG00000183833.16,MAATS1,protein_coding,3,13,11,4,5,7,7,12
ENSG00000183840.6,GPR39,protein_coding,0,1,3,6,0,0,0,9
ENSG00000183850.13,ZNF730,protein_coding,6,22,11,17,9,8,6,7
ENSG00000183853.17,KIRREL,protein_coding,778,1204,707,834,970,716,1100,1042
ENSG00000183856.10,IQGAP3,protein_coding,545,737,542,565,262,377,452,474
ENSG00000183864.4,TOB2,protein_coding,2037,2870,1775,1823,3028,1625,2332,2640
ENSG00000183873.15,SCN5A,protein_coding,730,1166,822,723,185,219,321,279
ENSG00000183876.8,ARSI,protein_coding,6,0,4,9,4,4,10,6
ENSG00000183878.15,UTY,protein_coding,370,472,292,391,479,345,418,514
ENSG00000183888.4,C1orf64,protein_coding,5,6,4,14,11,8,13,19
ENSG00000183889.12,NPIPA5,protein_coding,93,135,65,71,249,80,195,210
ENSG00000183891.5,TTC32,protein_coding,150,139,103,103,103,57,132,131
ENSG00000183908.5,LRRC55,protein_coding,0,4,1,12,3,0,0,8
ENSG00000183914.14,DNAH2,protein_coding,21,15,17,3,33,26,25,43
ENSG00000183918.14,SH2D1A,protein_coding,17,12,9,16,13,8,9,12
ENSG00000183921.7,SDR42E2,protein_coding,8,2,5,3,13,7,7,24
ENSG00000183929.7,DUSP5P1,processed_pseudogene,24,32,17,19,41,45,37,33
ENSG00000183935.5,HTR7P1,transcribed_processed_pseudogene,201,323,156,156,157,133,231,155
ENSG00000183943.5,PRKX,protein_coding,605,873,551,579,854,497,646,856
ENSG00000183955.12,SETD8,protein_coding,717,1523,765,893,1156,684,1155,1235
ENSG00000183960.8,KCNH8,protein_coding,5,7,1,4,14,8,2,8
ENSG00000183963.18,SMTN,protein_coding,6023,11514,7090,7799,15660,8887,16548,17802
ENSG00000183971.5,NPW,protein_coding,57,82,32,46,110,114,225,195
ENSG00000183977.13,PP2D1,protein_coding,6,14,14,7,10,4,12,30
ENSG00000183978.7,COA3,protein_coding,1668,1682,1428,1579,1749,1500,1461,1729
ENSG00000184005.10,ST6GALNAC3,protein_coding,1459,2120,1357,1550,2322,1400,2368,2696
ENSG00000184007.17,PTP4A2,protein_coding,7158,9521,7387,7782,6505,6275,7020,7811
ENSG00000184009.9,ACTG1,protein_coding,109065,147715,104027,110263,125090,111444,131128,153317
ENSG00000184014.7,DENND5A,protein_coding,2910,3829,2528,3018,4887,3019,4207,4967
ENSG00000184029.9,DSCR4,protein_coding,0,0,4,0,5,0,0,1
ENSG00000184047.15,DIABLO,protein_coding,103,173,109,133,110,108,99,115
ENSG00000184056.14,VPS33B,protein_coding,262,373,292,279,172,203,303,309
ENSG00000184058.12,TBX1,protein_coding,4,5,8,5,16,5,5,14
ENSG00000184060.10,ADAP2,protein_coding,6,8,3,8,20,8,13,24
ENSG00000184068.2,RP5-821D11.7,antisense,128,161,143,152,170,163,237,275
ENSG00000184076.12,UQCR10,protein_coding,1599,1571,1382,1489,1421,1158,1087,1292
ENSG00000184083.11,FAM120C,protein_coding,179,425,285,227,399,223,396,490
ENSG00000184084.7,CTD-2372A4.1,processed_pseudogene,8,14,4,6,0,15,8,7
ENSG00000184100.6,BRD7P2,processed_pseudogene,1264,1704,1185,1263,1153,987,1056,1172
ENSG00000184110.14,EIF3C,protein_coding,5852,8197,4784,5408,3980,3110,4331,4612
ENSG00000184111.6,RP11-366I13.3,processed_pseudogene,19,31,14,22,19,9,10,2
ENSG00000184113.9,CLDN5,protein_coding,6674,10553,7994,7930,5297,3705,4449,5740
ENSG00000184115.16,RP13-1039J1.2,lincRNA,21,43,27,18,18,18,10,18
ENSG00000184117.11,NIPSNAP1,protein_coding,320,409,293,345,138,149,158,193
ENSG00000184144.9,CNTN2,protein_coding,16,17,27,24,22,26,17,27
ENSG00000184148.3,SPRR4,protein_coding,4,8,4,4,3,4,6,3
ENSG00000184154.12,LRTOMT,protein_coding,41,62,35,61,80,49,51,98
ENSG00000184156.15,KCNQ3,protein_coding,8,5,13,11,15,11,6,21
ENSG00000184160.7,ADRA2C,protein_coding,9,15,11,9,18,21,10,18
ENSG00000184162.14,NR2C2AP,protein_coding,164,228,147,199,167,133,186,163
ENSG00000184163.3,FAM132A,protein_coding,26,58,21,28,86,43,73,74
ENSG00000184164.14,CRELD2,protein_coding,1681,1961,1645,1599,5883,3580,4618,5517
ENSG00000184178.15,SCFD2,protein_coding,788,1181,856,920,713,654,849,860
ENSG00000184182.18,UBE2F,protein_coding,791,865,779,898,2157,1580,1787,2300
ENSG00000184185.9,KCNJ12,protein_coding,41,37,25,35,94,105,82,85
ENSG00000184188.6,CTC-512J14.7,processed_pseudogene,220,190,251,227,365,152,305,337
ENSG00000184194.5,GPR173,protein_coding,64,125,35,86,70,44,60,77
ENSG00000184203.7,PPP1R2,protein_coding,1331,1748,1442,1371,1218,945,1120,1317
ENSG00000184205.14,TSPYL2,protein_coding,501,724,462,517,1017,591,952,1100
ENSG00000184206.11,GOLGA6L4,protein_coding,175,208,125,188,126,86,181,129
ENSG00000184207.8,PGP,protein_coding,567,851,643,654,995,586,774,912
ENSG00000184208.10,C22orf46,protein_coding,138,185,93,118,127,64,165,143
ENSG00000184209.14,SNRNP35,protein_coding,479,504,519,477,496,421,546,603
ENSG00000184216.11,IRAK1,protein_coding,2701,4358,2997,3009,2281,1824,2391,2735
ENSG00000184220.10,CMSS1,protein_coding,761,918,756,895,265,446,454,473
ENSG00000184226.14,PCDH9,protein_coding,953,1428,1167,1175,754,417,1002,955
ENSG00000184227.7,ACOT1,protein_coding,115,151,131,155,141,121,177,217
ENSG00000184232.8,OAF,protein_coding,1389,2612,1499,1667,6462,5596,6251,7197
ENSG00000184254.16,ALDH1A3,protein_coding,354,426,392,345,143,242,225,293
ENSG00000184260.5,HIST2H2AC,protein_coding,149,197,112,196,27,77,58,67
ENSG00000184261.4,KCNK12,protein_coding,8,7,10,9,19,11,29,13
ENSG00000184270.4,HIST2H2AB,protein_coding,21,12,14,6,3,7,2,10
ENSG00000184271.15,POU6F1,protein_coding,146,271,151,153,210,127,176,252
ENSG00000184274.3,LINC00315,lincRNA,6,1,1,1,13,10,11,3
ENSG00000184277.12,TM2D3,protein_coding,657,901,713,622,655,598,822,1049
ENSG00000184281.14,TSSC4,protein_coding,406,662,362,410,457,309,391,479
ENSG00000184292.6,TACSTD2,protein_coding,130,133,134,154,153,57,147,136
ENSG00000184304.14,PRKD1,protein_coding,277,296,279,281,166,151,152,126
ENSG00000184305.14,CCSER1,protein_coding,9,2,6,2,3,5,10,14
ENSG00000184307.13,ZDHHC23,protein_coding,83,122,54,69,18,32,35,75
ENSG00000184313.19,MROH7,protein_coding,16,13,13,14,14,11,20,20
ENSG00000184319.15,RPL23AP82,transcribed_unprocessed_pseudogene,468,529,435,547,599,392,510,511
ENSG00000184330.11,S100A7A,protein_coding,3,4,7,7,10,10,18,13
ENSG00000184343.10,SRPK3,protein_coding,4,9,3,6,0,4,8,20
ENSG00000184344.3,GDF3,protein_coding,57,124,74,86,1211,210,1321,1302
ENSG00000184347.14,SLIT3,protein_coding,8,12,9,9,13,10,17,20
ENSG00000184349.12,EFNA5,protein_coding,82,82,34,91,15,22,22,44
ENSG00000184357.4,HIST1H1B,protein_coding,266,246,127,205,34,46,58,55
ENSG00000184363.9,PKP3,protein_coding,3,6,5,7,41,15,10,21
ENSG00000184368.15,MAP7D2,protein_coding,25,24,16,8,4,5,41,26
ENSG00000184371.13,CSF1,protein_coding,423,655,300,323,981,541,705,870
ENSG00000184378.2,ACTRT3,protein_coding,96,129,74,68,84,71,82,121
ENSG00000184381.18,PLA2G6,protein_coding,16,43,41,31,62,63,58,76
ENSG00000184384.13,MAML2,protein_coding,787,980,588,776,466,328,488,509
ENSG00000184388.5,PABPC1L2B,protein_coding,4,22,15,18,16,2,8,4
ENSG00000184402.14,SS18L1,protein_coding,624,1133,662,896,972,533,1379,1366
ENSG00000184408.9,KCND2,protein_coding,9,5,6,7,5,7,17,7
ENSG00000184414.2,RP11-44M6.3,processed_pseudogene,9,24,23,15,11,0,30,38
ENSG00000184423.5,RPL23AP38,processed_pseudogene,20,28,10,21,9,12,21,20
ENSG00000184428.12,TOP1MT,protein_coding,766,846,567,566,336,297,343,463
ENSG00000184432.9,COPB2,protein_coding,3911,5475,4063,4409,5393,3135,4539,5046
ENSG00000184434.7,LRRC19,protein_coding,0,0,1,1,11,4,18,3
ENSG00000184436.11,THAP7,protein_coding,186,182,192,174,140,113,161,211
ENSG00000184441.4,AP001062.7,antisense,246,281,190,146,132,84,101,147
ENSG00000184445.11,KNTC1,protein_coding,714,1054,733,870,818,474,810,855
ENSG00000184451.5,CCR10,protein_coding,55,46,46,44,49,31,44,82
ENSG00000184454.6,NCMAP,protein_coding,6,25,9,19,23,19,11,23
ENSG00000184465.15,WDR27,protein_coding,542,777,508,623,542,400,747,651
ENSG00000184470.19,TXNRD2,protein_coding,766,686,609,508,340,304,367,624
ENSG00000184481.16,FOXO4,protein_coding,117,224,132,156,230,138,113,196
ENSG00000184486.8,POU3F2,protein_coding,4,9,13,11,8,6,7,12
ENSG00000184489.11,PTP4A3,protein_coding,92,133,83,68,30,10,25,18
ENSG00000184492.6,FOXD4L1,protein_coding,10,11,2,4,7,13,11,17
ENSG00000184497.12,TMEM255B,protein_coding,2296,3305,2341,2458,3735,2432,3907,4484
ENSG00000184500.14,PROS1,protein_coding,713,1006,714,753,479,523,587,666
ENSG00000184507.15,NUTM1,protein_coding,6,2,2,8,29,6,29,34
ENSG00000184508.10,HDDC3,protein_coding,58,43,43,29,17,43,28,39
ENSG00000184517.11,ZFP1,protein_coding,236,293,160,212,333,142,226,275
ENSG00000184524.5,CEND1,protein_coding,83,62,34,35,3,31,21,22
ENSG00000184530.8,C6orf58,protein_coding,3,0,1,1,0,2,1,0
ENSG00000184545.10,DUSP8,protein_coding,50,52,24,33,665,317,394,584
ENSG00000184557.4,SOCS3,protein_coding,869,825,674,728,551,395,674,650
ENSG00000184564.8,SLITRK6,protein_coding,4,10,0,1,2,5,6,0
ENSG00000184574.9,LPAR5,protein_coding,7,6,7,1,129,188,179,222
ENSG00000184575.11,XPOT,protein_coding,3230,4142,2720,3120,3435,2283,2845,3138
ENSG00000184584.12,TMEM173,protein_coding,1248,1929,1167,1372,5275,3306,5545,5933
ENSG00000184588.17,PDE4B,protein_coding,1351,1538,957,1345,463,369,517,576
ENSG00000184599.13,FAM19A3,protein_coding,13,4,5,6,5,7,7,3
ENSG00000184602.5,SNN,protein_coding,680,893,584,686,1136,520,815,978
ENSG00000184612.8,RPL7P26,processed_pseudogene,433,446,461,481,271,261,288,295
ENSG00000184613.10,NELL2,protein_coding,0,3,1,4,3,1,1,9
ENSG00000184619.3,KRBA2,protein_coding,14,21,20,32,8,3,10,22
ENSG00000184634.15,MED12,protein_coding,1980,3560,1962,2216,1926,1263,2303,2339
ENSG00000184635.13,ZNF93,protein_coding,19,17,4,24,23,17,8,4
ENSG00000184640.17,9-Sep,protein_coding,3016,5106,3290,3523,5104,3927,4323,5604
ENSG00000184647.10,PRSS55,protein_coding,0,2,1,1,6,1,4,1
ENSG00000184659.5,FOXD4L4,protein_coding,0,6,0,5,2,0,0,2
ENSG00000184661.13,CDCA2,protein_coding,265,280,237,250,64,78,112,129
ENSG00000184669.7,OR7E14P,transcribed_unprocessed_pseudogene,5,1,0,0,7,11,10,5
ENSG00000184672.11,RALYL,protein_coding,1,9,6,3,6,5,11,8
ENSG00000184675.9,AMER1,protein_coding,103,127,73,99,74,40,44,62
ENSG00000184677.16,ZBTB40,protein_coding,1155,2401,1339,1466,1669,990,1635,1851
ENSG00000184678.9,HIST2H2BE,protein_coding,3364,3886,2839,3060,1149,1757,1540,1578
ENSG00000184697.6,CLDN6,protein_coding,6,5,1,4,9,6,2,5
ENSG00000184702.17,5-Sep,protein_coding,48,29,24,56,16,34,40,66
ENSG00000184708.17,EIF4ENIF1,protein_coding,655,979,629,689,624,472,724,828
ENSG00000184719.11,RNLS,protein_coding,70,79,27,40,25,44,43,21
ENSG00000184731.5,FAM110C,protein_coding,6,3,4,4,3,4,4,10
ENSG00000184743.12,ATL3,protein_coding,4762,6624,4247,4878,5659,5001,5689,6550
ENSG00000184752.12,NDUFA12,protein_coding,2136,2818,2479,2526,4245,3825,3923,4363
ENSG00000184774.8,MGAT4EP,transcribed_unitary_pseudogene,2,5,8,2,3,2,2,1
ENSG00000184785.5,SMIM10,protein_coding,39,25,30,24,13,19,18,29
ENSG00000184786.5,TCTE3,protein_coding,27,55,34,17,23,30,28,26
ENSG00000184787.18,UBE2G2,protein_coding,2518,3146,2569,2631,2610,2058,3479,3309
ENSG00000184792.15,OSBP2,protein_coding,335,404,320,310,335,283,206,391
ENSG00000184828.9,ZBTB7C,protein_coding,4,15,5,9,4,10,3,15
ENSG00000184831.13,APOO,protein_coding,98,122,125,99,88,74,119,100
ENSG00000184838.14,PRR16,protein_coding,19,6,4,30,13,2,17,15
ENSG00000184840.11,TMED9,protein_coding,6140,8129,6015,6597,7958,6232,8193,10135
ENSG00000184844.6,CYCSP45,processed_pseudogene,104,140,97,83,83,56,76,92
ENSG00000184857.7,TMEM186,protein_coding,254,358,174,184,188,100,128,183
ENSG00000184860.9,SDR42E1,protein_coding,24,43,34,41,26,15,6,6
ENSG00000184863.10,RBM33,protein_coding,2681,4064,2634,2541,4085,2543,3835,4228
ENSG00000184867.13,ARMCX2,protein_coding,733,897,728,852,970,743,897,1047
ENSG00000184887.13,BTBD6,protein_coding,819,1345,1001,980,1682,1008,1391,1502
ENSG00000184897.5,H1FX,protein_coding,487,640,458,492,247,248,196,276
ENSG00000184898.6,RBM43,protein_coding,197,289,215,209,81,89,86,116
ENSG00000184900.15,SUMO3,protein_coding,3266,5046,3341,3977,2710,2096,2467,3156
ENSG00000184903.9,IMMP2L,protein_coding,112,119,92,73,23,93,53,39
ENSG00000184905.8,TCEAL2,protein_coding,15,14,12,6,8,18,6,3
ENSG00000184906.9,AC129778.2,lincRNA,7,49,31,26,101,69,90,112
ENSG00000184908.17,CLCNKB,protein_coding,8,3,5,5,6,1,2,18
ENSG00000184916.8,JAG2,protein_coding,1976,3401,1666,1902,4491,2093,4245,4694
ENSG00000184922.13,FMNL1,protein_coding,112,201,82,144,32,40,73,54
ENSG00000184923.12,NUTM2A,protein_coding,28,29,11,14,13,21,29,20
ENSG00000184924.5,PTRHD1,protein_coding,438,317,441,390,326,260,347,440
ENSG00000184925.11,LCN12,protein_coding,0,1,1,0,1,10,7,2
ENSG00000184937.12,WT1,protein_coding,763,815,814,704,461,374,502,523
ENSG00000184939.15,ZFP90,protein_coding,662,1054,571,795,861,616,808,862
ENSG00000184949.15,FAM227A,protein_coding,60,107,47,83,110,77,105,111
ENSG00000184956.15,MUC6,protein_coding,28,56,25,30,66,39,69,54
ENSG00000184961.5,AL772307.1,processed_pseudogene,0,11,4,6,9,7,0,1
ENSG00000184967.6,NOC4L,protein_coding,401,538,440,424,419,291,356,442
ENSG00000184979.9,USP18,protein_coding,490,668,546,568,544,429,570,545
ENSG00000184983.9,NDUFA6,protein_coding,2262,2528,2411,2316,2189,1950,2091,2263
ENSG00000184984.9,CHRM5,protein_coding,6,0,4,4,23,20,41,25
ENSG00000184985.16,SORCS2,protein_coding,15,22,5,10,13,9,20,30
ENSG00000184986.10,TMEM121,protein_coding,40,45,25,22,9,15,10,27
ENSG00000184988.8,TMEM106A,protein_coding,226,325,248,239,240,271,342,321
ENSG00000184990.12,SIVA1,protein_coding,1485,2850,1905,2176,1048,1124,1063,1757
ENSG00000184992.10,BRI3BP,protein_coding,189,243,199,217,170,139,188,183
ENSG00000184995.7,IFNE,protein_coding,53,98,32,41,338,195,427,440
ENSG00000185000.9,DGAT1,protein_coding,297,481,344,342,1007,632,1094,1275
ENSG00000185008.17,ROBO2,protein_coding,15,18,15,17,20,15,20,17
ENSG00000185009.12,AP3M1,protein_coding,3348,4296,3378,3644,2660,2421,2515,3226
ENSG00000185010.13,F8,protein_coding,67,70,34,70,32,32,31,30
ENSG00000185013.16,NT5C1B,protein_coding,13,6,9,7,15,10,11,19
ENSG00000185015.7,CA13,protein_coding,158,226,209,158,132,118,199,146
ENSG00000185019.16,UBOX5,protein_coding,105,138,88,104,63,59,64,139
ENSG00000185022.11,MAFF,protein_coding,1286,1389,1167,1210,896,809,947,1108
ENSG00000185024.15,BRF1,protein_coding,338,477,361,376,474,273,375,435
ENSG00000185031.6,SLC2A3P2,processed_pseudogene,1,6,2,3,8,2,10,4
ENSG00000185033.14,SEMA4B,protein_coding,90,171,108,90,662,457,792,805
ENSG00000185038.14,MROH2A,protein_coding,4,5,12,11,4,7,4,3
ENSG00000185040.13,SPDYE16,protein_coding,25,69,38,40,53,73,116,99
ENSG00000185043.10,CIB1,protein_coding,1132,1542,1199,1071,1294,1019,1125,1626
ENSG00000185046.18,ANKS1B,protein_coding,2,19,17,6,19,6,12,2
ENSG00000185049.12,NELFA,protein_coding,413,581,391,388,398,269,480,529
ENSG00000185052.11,SLC24A3,protein_coding,0,6,4,1,0,1,1,0
ENSG00000185055.10,EFCAB10,protein_coding,35,28,30,21,32,16,29,75
ENSG00000185065.6,AC000068.5,antisense,1,2,6,20,10,6,21,41
ENSG00000185070.10,FLRT2,protein_coding,1784,3034,1841,1912,1161,1048,1726,1998
ENSG00000185074.7,OR7E31P,unprocessed_pseudogene,1,7,6,9,5,5,11,0
ENSG00000185078.3,AC093698.1,processed_pseudogene,10,13,20,20,10,5,11,4
ENSG00000185085.2,INTS5,protein_coding,483,755,405,433,426,293,389,485
ENSG00000185088.12,RPS27L,protein_coding,18807,21192,18341,19344,22571,20282,19571,24344
ENSG00000185090.14,MANEAL,protein_coding,83,68,62,62,34,39,56,75
ENSG00000185100.10,ADSSL1,protein_coding,44,152,77,54,241,154,251,285
ENSG00000185101.12,ANO9,protein_coding,2,8,2,2,5,5,3,18
ENSG00000185104.19,FAF1,protein_coding,608,834,581,664,453,454,495,609
ENSG00000185112.5,FAM43A,protein_coding,4422,4825,4010,4640,1611,1432,1395,1770
ENSG00000185115.4,NDNL2,protein_coding,578,703,467,547,584,526,588,678
ENSG00000185122.10,HSF1,protein_coding,662,1019,542,651,901,581,1022,1136
ENSG00000185127.6,C6orf120,protein_coding,930,1410,832,1037,868,574,803,1031
ENSG00000185129.5,PURA,protein_coding,893,1078,814,946,956,742,910,1097
ENSG00000185130.5,HIST1H2BL,protein_coding,182,188,117,107,37,28,13,35
ENSG00000185133.13,INPP5J,protein_coding,33,18,17,10,96,34,102,96
ENSG00000185149.5,NPY2R,protein_coding,1,10,2,1,0,2,7,14
ENSG00000185155.11,MIXL1,protein_coding,12,36,25,19,8,15,15,16
ENSG00000185158.12,LRRC37B,protein_coding,163,306,238,230,483,222,427,404
ENSG00000185163.9,DDX51,protein_coding,433,663,448,437,683,412,774,884
ENSG00000185164.14,NOMO2,protein_coding,7228,10811,7427,7960,11087,7605,11278,13271
ENSG00000185176.12,AQP12B,protein_coding,0,4,4,1,3,1,4,2
ENSG00000185182.14,GOLGA8DP,transcribed_unprocessed_pseudogene,8,4,6,2,4,4,8,8
ENSG00000185186.8,LINC00313,lincRNA,3,6,0,0,4,3,1,0
ENSG00000185187.12,SIGIRR,protein_coding,410,722,404,401,1159,697,1184,1250
ENSG00000185189.15,NRBP2,protein_coding,1165,1692,949,1107,550,928,929,961
ENSG00000185201.16,IFITM2,protein_coding,9202,9851,9962,9336,12414,10064,11358,12813
ENSG00000185215.8,TNFAIP2,protein_coding,341,514,247,398,927,609,609,774
ENSG00000185219.15,ZNF445,protein_coding,381,727,382,403,663,430,637,694
ENSG00000185220.11,PGBD2,protein_coding,123,122,115,123,284,168,331,340
ENSG00000185221.6,GAPDHP24,processed_pseudogene,3,3,1,3,5,1,4,11
ENSG00000185222.7,WBP5,protein_coding,7432,8769,7391,6879,11504,9508,10425,11482
ENSG00000185231.4,MC2R,protein_coding,5,0,0,16,0,4,8,0
ENSG00000185236.11,RAB11B,protein_coding,1413,1821,1254,1429,1297,1074,1139,1421
ENSG00000185238.12,PRMT3,protein_coding,743,999,751,742,352,411,373,391
ENSG00000185245.7,GP1BA,protein_coding,10,18,17,24,25,13,55,31
ENSG00000185246.17,PRPF39,protein_coding,1097,1466,1030,1018,1544,932,1906,2020
ENSG00000185250.15,PPIL6,protein_coding,37,27,19,28,17,51,16,23
ENSG00000185252.17,ZNF74,protein_coding,210,293,170,230,241,199,199,248
ENSG00000185261.13,KIAA0825,protein_coding,117,140,82,79,168,125,167,188
ENSG00000185262.8,UBALD2,protein_coding,2041,2033,1699,1793,1702,1692,1461,1977
ENSG00000185267.9,CDNF,protein_coding,18,8,10,11,5,6,10,2
ENSG00000185269.11,NOTUM,protein_coding,10,7,2,2,6,1,5,1
ENSG00000185271.6,KLHL33,protein_coding,0,0,1,1,4,0,11,5
ENSG00000185272.13,RBM11,protein_coding,2,1,0,1,4,2,10,10
ENSG00000185278.14,ZBTB37,protein_coding,432,509,339,364,446,340,302,507
ENSG00000185291.10,IL3RA,protein_coding,89,117,65,95,328,95,170,237
ENSG00000185298.12,CCDC137,protein_coding,576,696,521,608,638,407,539,812
ENSG00000185303.15,SFTPA2,protein_coding,6,5,0,7,0,0,3,5
ENSG00000185304.13,RGPD2,protein_coding,280,333,259,244,307,234,371,374
ENSG00000185305.10,ARL15,protein_coding,446,555,392,449,404,229,369,438
ENSG00000185306.12,C12orf56,protein_coding,3,1,1,0,2,3,0,3
ENSG00000185313.6,SCN10A,protein_coding,8,11,30,26,6,3,22,14
ENSG00000185324.21,CDK10,protein_coding,533,865,492,652,1517,793,1584,1774
ENSG00000185332.6,TMEM105,protein_coding,0,0,0,2,4,14,1,4
ENSG00000185338.4,SOCS1,protein_coding,49,38,27,19,45,23,51,55
ENSG00000185339.8,TCN2,protein_coding,749,1168,709,726,970,685,1293,1317
ENSG00000185340.15,GAS2L1,protein_coding,1056,1708,1063,1129,1864,1237,1549,1804
ENSG00000185344.13,ATP6V0A2,protein_coding,1055,1420,954,1105,973,683,982,1152
ENSG00000185345.18,PARK2,protein_coding,2,1,1,0,0,5,0,0
ENSG00000185347.17,C14orf80,protein_coding,126,131,91,87,146,117,132,140
ENSG00000185352.8,HS6ST3,protein_coding,90,257,121,158,460,220,478,460
ENSG00000185359.12,HGS,protein_coding,2219,4007,1664,1906,1868,1203,2331,2218
