Ensembl ID	Gene symbol	Gene type	ST1	ST2	ST3	ST4	OS1	OS2	OS3	OS4
ENSG00000179240.8	RP11-111M22.2	protein_coding	32	20	32	42	32	66	38	31
ENSG00000179241.12	LDLRAD3	protein_coding	1773	2686	1842	2462	1765	2523	1477	1747
ENSG00000179242.15	CDH4	protein_coding	29	5	7	10	3	2	6	15
ENSG00000179256.2	SMCO3	protein_coding	10	17	6	2	16	11	19	2
ENSG00000179262.9	RAD23A	protein_coding	435	704	428	683	669	895	434	440
ENSG00000179270.6	C2orf71	protein_coding	4	12	3	9	2	20	9	5
ENSG00000179271.2	GADD45GIP1	protein_coding	1725	2556	1858	1851	1945	2292	2067	1983
ENSG00000179277.9	MEIS3P1	processed_pseudogene	6	28	3	8	10	18	3	1
ENSG00000179292.4	TMEM151A	protein_coding	7	1	0	0	1	0	0	0
ENSG00000179295.15	PTPN11	protein_coding	3428	5649	3920	4910	4327	6134	4214	4772
ENSG00000179299.16	NSUN7	protein_coding	4	1	2	4	5	2	0	1
ENSG00000179304.16	FAM156B	protein_coding	524	918	508	705	568	957	553	556
ENSG00000179314.13	WSCD1	protein_coding	1407	2167	1689	1912	1328	1979	1437	1406
ENSG00000179335.18	CLK3	protein_coding	1909	3049	2195	2677	1537	2636	1685	1842
ENSG00000179342.4	GS1-124K5.9	processed_pseudogene	66	156	59	72	88	139	86	63
ENSG00000179348.11	GATA2	protein_coding	715	1219	780	1043	868	1245	757	885
ENSG00000179361.17	ARID3B	protein_coding	150	179	120	96	126	183	117	118
ENSG00000179362.14	HMGN2P46	transcribed_processed_pseudogene	56	91	89	82	82	61	44	49
ENSG00000179364.13	PACS2	protein_coding	1747	2536	1906	2248	1646	2926	1525	1795
ENSG00000179387.9	ELMOD2	protein_coding	717	862	761	932	771	894	532	666
ENSG00000179388.8	EGR3	protein_coding	11	8	6	4	52	8	25	16
ENSG00000179397.17	C1orf101	protein_coding	121	195	149	125	184	204	151	170
ENSG00000179403.11	VWA1	protein_coding	119	99	103	98	107	150	136	103
ENSG00000179406.6	LINC00174	lincRNA	33	42	51	47	22	68	24	33
ENSG00000179407.3	DNAJB8	protein_coding	10	0	1	0	0	1	4	1
ENSG00000179409.10	GEMIN4	protein_coding	704	909	700	914	767	1155	846	805
ENSG00000179412.10	HNRNPCL4	protein_coding	2	4	2	2	5	4	4	0
ENSG00000179428.2	AC073072.5	antisense	31	6	9	4	7	13	8	15
ENSG00000179431.6	FJX1	protein_coding	594	809	631	807	728	860	590	662
ENSG00000179454.13	KLHL28	protein_coding	222	321	264	249	263	298	211	248
ENSG00000179456.10	ZBTB18	protein_coding	874	1370	982	1116	821	1215	920	975
ENSG00000179460.5	EEF1A1P27	processed_pseudogene	1	8	3	4	5	8	3	5
ENSG00000179476.7	C14orf28	protein_coding	74	112	59	94	85	90	77	95
ENSG00000179520.10	SLC17A8	protein_coding	15	0	1	0	0	0	0	0
ENSG00000179523.4	EIF3J-AS1	lincRNA	77	128	115	158	76	136	104	119
ENSG00000179526.16	SHARPIN	protein_coding	627	1021	711	902	869	1180	858	801
ENSG00000179528.15	LBX2	protein_coding	42	34	47	34	37	67	29	51
ENSG00000179532.12	DNHD1	protein_coding	125	142	116	92	136	243	121	146
ENSG00000179542.15	SLITRK4	protein_coding	22	19	6	1	8	3	10	4
ENSG00000179546.4	HTR1D	protein_coding	43	82	62	40	56	82	83	39
ENSG00000179562.2	GCC1	protein_coding	381	569	365	508	477	714	298	438
ENSG00000179564.3	LSMEM2	protein_coding	2	2	11	4	2	8	4	11
ENSG00000179571.10	NBPF17P	unprocessed_pseudogene	8	9	12	16	14	6	6	6
ENSG00000179577.3	KB-1552D7.2	sense_intronic	2	1	3	1	3	1	3	4
ENSG00000179583.17	CIITA	protein_coding	11	30	22	33	9	50	13	12
ENSG00000179588.8	ZFPM1	protein_coding	87	115	106	104	102	150	79	128
ENSG00000179593.15	ALOX15B	protein_coding	9	2	4	0	0	8	3	0
ENSG00000179598.5	PLD6	protein_coding	17	11	9	15	11	14	7	5
ENSG00000179603.17	GRM8	protein_coding	5	3	3	3	1	3	4	3
ENSG00000179604.9	CDC42EP4	protein_coding	562	986	747	771	619	1292	631	673
ENSG00000179611.3	DGKZP1	processed_pseudogene	797	1347	933	1071	817	1523	735	918
ENSG00000179627.9	ZBTB42	protein_coding	110	122	113	139	97	145	106	102
ENSG00000179630.10	LACC1	protein_coding	509	1095	808	978	669	994	633	757
ENSG00000179632.9	MAF1	protein_coding	1220	1727	1229	1492	1400	1797	1109	1114
ENSG00000179698.13	KIAA1875	protein_coding	58	25	25	12	4	21	14	24
ENSG00000179709.8	NLRP8	protein_coding	17	6	1	2	0	5	2	8
ENSG00000179715.12	PCED1B	protein_coding	43	42	28	44	41	35	7	38
ENSG00000179743.4	FLJ37453	antisense	80	159	108	99	83	114	62	72
ENSG00000179750.15	APOBEC3B	protein_coding	82	186	86	91	65	121	62	73
ENSG00000179761.11	PIPOX	protein_coding	11	1	2	0	3	1	0	0
ENSG00000179766.17	ATP8B5P	transcribed_unprocessed_pseudogene	330	422	417	269	294	406	333	331
ENSG00000179772.7	FOXS1	protein_coding	4	1	2	10	3	7	3	2
ENSG00000179776.17	CDH5	protein_coding	44978	72034	51407	62243	55199	77214	45082	51155
ENSG00000179818.13	PCBP1-AS1	processed_transcript	297	388	260	288	243	438	256	265
ENSG00000179820.15	MYADM	protein_coding	4324	6713	5191	5989	11833	14027	9170	10679
ENSG00000179832.17	MROH1	protein_coding	786	1296	958	1124	929	1654	868	980
ENSG00000179833.4	SERTAD2	protein_coding	449	549	419	482	684	762	473	638
ENSG00000179840.5	PIK3CD-AS1	antisense	34	40	32	29	24	33	21	25
ENSG00000179841.8	AKAP5	protein_coding	37	43	24	21	26	35	17	57
ENSG00000179846.8	NKPD1	protein_coding	4	2	2	2	8	14	0	6
ENSG00000179855.5	GIPC3	protein_coding	201	247	264	303	199	291	136	204
ENSG00000179859.7	AC025335.1	antisense	4	11	10	9	25	30	15	22
ENSG00000179862.6	CITED4	protein_coding	76	153	90	63	44	55	58	63
ENSG00000179869.14	ABCA13	protein_coding	39	8	17	5	8	11	2	11
ENSG00000179886.5	TIGD5	protein_coding	229	241	112	221	175	289	174	176
ENSG00000179889.18	PDXDC1	protein_coding	1812	3087	2117	2856	2162	3366	1923	2168
ENSG00000179899.8	PHC1P1	processed_pseudogene	251	354	317	369	289	350	218	306
ENSG00000179902.12	C1orf194	protein_coding	0	9	8	9	17	7	6	12
ENSG00000179909.15	ZNF154	protein_coding	42	85	97	94	54	95	53	97
ENSG00000179912.19	R3HDM2	protein_coding	665	1047	620	885	594	1044	583	744
ENSG00000179915.20	NRXN1	protein_coding	46	26	23	19	32	12	23	15
ENSG00000179918.16	SEPHS2	protein_coding	1029	1342	1273	1268	1036	1575	1083	1168
ENSG00000179921.14	GPBAR1	protein_coding	6	6	5	6	6	1	5	1
ENSG00000179922.5	ZNF784	protein_coding	132	104	55	68	72	87	83	107
ENSG00000179930.5	ZNF648	protein_coding	19	7	2	6	4	3	14	4
ENSG00000179933.5	C14orf119	protein_coding	1787	2368	2054	2025	2024	1959	1842	1945
ENSG00000179935.9	LINC00652	lincRNA	4	1	0	0	4	2	1	7
ENSG00000179938.12	GOLGA8J	protein_coding	22	41	20	16	18	19	11	16
ENSG00000179941.6	BBS10	protein_coding	406	674	457	647	473	456	353	533
ENSG00000179943.7	FIZ1	protein_coding	349	504	337	374	265	547	293	334
ENSG00000179950.13	PUF60	protein_coding	1935	3065	2274	2911	2388	3029	1961	2256
ENSG00000179954.14	SSC5D	protein_coding	160	217	146	139	161	255	169	175
ENSG00000179958.8	DCTPP1	protein_coding	1848	2576	1943	2128	1748	2555	1793	1721
ENSG00000179965.11	ZNF771	protein_coding	353	419	281	387	293	387	231	305
ENSG00000179967.11	PPP1R14BP3	processed_pseudogene	926	1532	905	1130	985	1229	796	950
ENSG00000179978.11	RP11-1319K7.1	unprocessed_pseudogene	123	137	109	150	118	124	108	131
ENSG00000179979.8	CRIPAK	protein_coding	69	32	42	58	27	85	66	107
ENSG00000179981.9	TSHZ1	protein_coding	851	1127	940	994	998	1655	941	1053
ENSG00000179988.13	PSTK	protein_coding	123	168	159	159	106	234	134	156
ENSG00000179994.10	SPDYE7P	transcribed_unprocessed_pseudogene	18	23	11	44	17	16	15	25
ENSG00000179997.8	AC010894.4	processed_pseudogene	65	78	47	57	42	44	34	41
ENSG00000180008.8	SOCS4	protein_coding	2940	4454	3282	3730	3586	4546	3046	3780
ENSG00000180011.6	ZADH2	protein_coding	733	923	639	839	676	966	679	803
ENSG00000180015.12	RP11-756P10.3	processed_pseudogene	297	546	313	463	294	401	204	341
ENSG00000180035.10	ZNF48	protein_coding	269	404	256	347	250	439	264	273
ENSG00000180043.11	FAM71E2	protein_coding	13	0	4	0	0	1	1	0
ENSG00000180044.4	C3orf80	protein_coding	2	0	5	2	4	8	3	5
ENSG00000180053.7	NKX2-6	protein_coding	1	0	13	16	6	2	8	6
ENSG00000180071.18	ANKRD18A	protein_coding	6	33	12	12	14	25	26	11
ENSG00000180089.5	TMEM86B	protein_coding	50	49	45	37	34	35	48	61
ENSG00000180096.11	1-Sep	protein_coding	36	30	38	33	17	24	16	15
ENSG00000180098.9	TRNAU1AP	protein_coding	544	813	644	597	480	677	519	442
ENSG00000180104.15	EXOC3	protein_coding	638	1142	799	898	674	1246	674	759
ENSG00000180105.11	AC017081.2	processed_pseudogene	10	19	4	28	9	23	14	15
ENSG00000180113.15	TDRD6	protein_coding	5	11	2	6	2	3	1	2
ENSG00000180116.15	C12orf40	protein_coding	5	4	6	1	0	2	2	5
ENSG00000180138.7	CSNK1A1L	protein_coding	217	350	299	230	232	266	226	238
ENSG00000180152.3	AC079753.4	processed_pseudogene	0	4	0	5	1	6	6	0
ENSG00000180155.18	LYNX1	protein_coding	56	48	54	49	29	78	32	19
ENSG00000180172.6	RPS12P23	processed_pseudogene	1367	1641	1678	634	1218	909	1419	1143
ENSG00000180176.14	TH	protein_coding	17	3	0	2	3	1	8	1
ENSG00000180178.10	FAR2P1	transcribed_unprocessed_pseudogene	18	13	3	12	3	7	9	5
ENSG00000180182.10	MED14	protein_coding	2472	3747	2767	3325	2670	4126	2549	3154
ENSG00000180185.11	FAHD1	protein_coding	578	890	655	809	667	691	672	764
ENSG00000180189.10	HMGB1P14	processed_pseudogene	18	10	13	22	12	37	14	15
ENSG00000180190.11	TDRP	protein_coding	147	107	122	115	128	201	121	107
ENSG00000180198.15	RCC1	protein_coding	590	855	694	721	877	934	687	654
ENSG00000180209.11	MYLPF	protein_coding	4	12	2	1	13	0	0	2
ENSG00000180210.14	F2	protein_coding	15	7	7	0	8	18	12	3
ENSG00000180211.5	RP1-278E11.3	processed_pseudogene	2655	3718	3247	2675	2664	2903	2511	2784
ENSG00000180221.6	TPT1P10	processed_pseudogene	11	9	11	12	1	5	8	10
ENSG00000180228.12	PRKRA	protein_coding	909	1332	981	1153	830	1164	888	941
ENSG00000180229.12	HERC2P3	transcribed_unprocessed_pseudogene	398	699	437	515	341	591	331	323
ENSG00000180230.6	NACAP2	processed_pseudogene	6	8	11	3	9	9	10	9
ENSG00000180233.10	ZNRF2	protein_coding	152	150	146	130	162	190	101	114
ENSG00000180245.4	RRH	protein_coding	3	4	0	2	4	15	4	6
ENSG00000180251.4	SLC9A4	protein_coding	16	13	11	14	10	7	4	7
ENSG00000180257.12	ZNF816	protein_coding	143	226	147	191	186	163	141	145
ENSG00000180263.13	FGD6	protein_coding	532	952	752	762	652	1070	522	641
ENSG00000180264.10	ADGRD2	protein_coding	37	7	5	6	9	7	7	9
ENSG00000180279.5	MGC45922	lincRNA	17	3	1	2	4	12	7	9
ENSG00000180284.5	RP5-1055C14.6	processed_pseudogene	0	6	7	20	0	6	3	9
ENSG00000180287.16	PLD5	protein_coding	47	51	60	33	41	39	67	54
ENSG00000180304.14	OAZ2	protein_coding	1232	1481	1256	1455	989	1236	1010	1015
ENSG00000180316.11	PNPLA1	protein_coding	13	0	4	0	0	0	1	1
ENSG00000180318.3	ALX1	protein_coding	306	450	340	356	279	437	328	281
ENSG00000180329.13	CCDC43	protein_coding	650	952	718	664	636	800	627	609
ENSG00000180332.6	KCTD4	protein_coding	14	2	4	0	1	0	9	14
ENSG00000180336.17	C17orf104	protein_coding	54	49	27	39	33	56	34	53
ENSG00000180346.3	TIGD2	protein_coding	102	183	101	165	102	100	94	127
ENSG00000180347.13	CCDC129	protein_coding	12	0	2	0	2	11	2	5
ENSG00000180353.10	HCLS1	protein_coding	1745	2807	1911	2381	2174	2766	1756	1794
ENSG00000180354.15	MTURN	protein_coding	410	579	481	402	369	613	371	448
ENSG00000180357.9	ZNF609	protein_coding	1414	2673	2137	2441	1910	3249	1562	2088
ENSG00000180370.10	PAK2	protein_coding	4587	7409	5913	5494	5163	6318	4469	5148
ENSG00000180376.16	CCDC66	protein_coding	244	592	275	352	200	512	284	308
ENSG00000180385.8	EMC3-AS1	transcribed_unprocessed_pseudogene	38	112	70	72	71	133	57	80
ENSG00000180389.6	ATP5EP2	protein_coding	1332	2088	1615	1731	1425	1375	1166	1322
ENSG00000180398.11	MCFD2	protein_coding	13709	21063	14940	15652	12614	17471	13637	14120
ENSG00000180422.3	LINC00304	lincRNA	22	9	3	9	20	15	11	3
ENSG00000180423.4	HARBI1	protein_coding	50	66	53	54	50	90	44	56
ENSG00000180425.10	C11orf71	protein_coding	73	89	70	127	43	77	34	81
ENSG00000180438.14	TPRXL	protein_coding	25	2	3	2	7	9	3	3
ENSG00000180447.6	GAS1	protein_coding	17	26	7	3	1	13	5	3
ENSG00000180448.10	HMHA1	protein_coding	247	413	262	282	308	442	237	231
ENSG00000180458.2	CTD-3064H18.4	antisense	1	3	7	24	6	4	3	10
ENSG00000180479.13	ZNF571	protein_coding	51	70	40	48	50	76	48	73
ENSG00000180481.10	GLIPR1L2	protein_coding	10	8	2	15	6	2	10	3
ENSG00000180488.14	FAM73A	protein_coding	747	1242	964	1177	956	1436	929	1051
ENSG00000180525.11	PRR26	protein_coding	12	4	3	13	1	3	4	15
ENSG00000180530.9	NRIP1	protein_coding	2083	2997	2178	2260	2492	2884	1802	2528
ENSG00000180535.3	BHLHA15	protein_coding	4	7	0	5	8	8	0	8
ENSG00000180537.12	RNF182	protein_coding	81	57	109	65	59	81	90	90
ENSG00000180539.7	C9orf139	antisense	192	161	109	119	111	180	169	145
ENSG00000180543.4	TSPYL5	protein_coding	124	172	108	116	55	141	103	97
ENSG00000180573.9	HIST1H2AC	protein_coding	649	1053	694	925	681	801	652	786
ENSG00000180574.3	EIF2S3L	protein_coding	546	994	662	745	524	667	451	551
ENSG00000180581.7	SRP9P1	processed_pseudogene	452	755	471	506	418	409	357	454
ENSG00000180592.16	SKIDA1	protein_coding	27	59	41	37	48	41	35	25
ENSG00000180596.7	HIST1H2BC	protein_coding	435	670	576	582	827	642	451	447
ENSG00000180610.10	ZBTB12P1	processed_pseudogene	0	1	0	18	1	11	0	9
ENSG00000180611.6	MB21D2	protein_coding	29	65	68	57	35	51	41	66
ENSG00000180616.8	SSTR2	protein_coding	396	579	463	444	447	520	511	478
ENSG00000180626.9	ZNF594	protein_coding	96	133	62	84	87	151	49	91
ENSG00000180628.14	PCGF5	protein_coding	701	1067	777	978	884	1193	851	988
ENSG00000180638.17	SLC47A2	protein_coding	16	7	2	6	0	11	4	3
ENSG00000180658.3	OR2A4	protein_coding	0	10	0	0	0	12	3	2
ENSG00000180660.7	MAB21L1	protein_coding	2	5	0	1	1	0	5	15
ENSG00000180662.8	RPL21P8	processed_pseudogene	10	14	6	6	9	3	12	6
ENSG00000180667.10	YOD1	protein_coding	310	586	367	417	376	502	279	415
ENSG00000180673.9	EXOC5P1	processed_pseudogene	286	694	428	575	408	564	336	394
ENSG00000180694.13	TMEM64	protein_coding	372	546	373	457	329	435	302	444
ENSG00000180712.3	RP11-290F5.2	lincRNA	6	3	3	14	0	9	7	8
ENSG00000180720.7	CHRM4	protein_coding	5	6	2	1	5	3	11	6
ENSG00000180730.4	SHISA2	protein_coding	118	147	130	86	134	207	179	158
ENSG00000180739.13	S1PR5	protein_coding	7	0	5	0	0	0	3	6
ENSG00000180745.4	CLRN3	protein_coding	0	0	1	0	11	0	0	6
ENSG00000180747.15	SMG1P3	transcribed_unprocessed_pseudogene	229	530	248	394	322	550	276	291
ENSG00000180758.11	GPR157	protein_coding	189	250	195	190	283	355	236	221
ENSG00000180764.13	PIPSL	transcribed_processed_pseudogene	718	1199	813	1034	840	1372	728	663
ENSG00000180767.9	CHST13	protein_coding	16	2	2	1	0	0	3	2
ENSG00000180769.8	WDFY3-AS2	processed_transcript	70	54	57	91	33	27	49	53
ENSG00000180773.14	SLC36A4	protein_coding	739	1189	757	884	819	1043	799	901
ENSG00000180776.15	ZDHHC20	protein_coding	1769	2913	2148	2129	2041	2352	1698	1959
ENSG00000180777.13	ANKRD30B	protein_coding	5	3	0	10	3	2	5	3
ENSG00000180787.5	ZFP3	protein_coding	111	163	100	99	109	191	91	84
ENSG00000180801.12	ARSJ	protein_coding	3276	4851	3480	4108	4935	5905	4604	4591
ENSG00000180806.4	HOXC9	protein_coding	30	29	36	21	24	17	31	30
ENSG00000180815.14	MAP3K15	protein_coding	9	12	10	5	6	14	10	16
ENSG00000180817.11	PPA1	protein_coding	2982	4421	3289	3332	2696	2816	2716	2748
ENSG00000180822.11	PSMG4	protein_coding	649	1009	670	839	718	845	666	763
ENSG00000180834.7	MAP6D1	protein_coding	118	166	120	149	117	142	104	134
ENSG00000180855.15	ZNF443	protein_coding	79	175	105	119	104	93	90	70
ENSG00000180861.9	LINC01559	lincRNA	10	2	4	7	1	13	5	4
ENSG00000180867.10	PDIA3P1	processed_pseudogene	4851	9074	6382	7698	6093	6991	4564	5433
ENSG00000180869.4	LINC01555	lincRNA	5	18	3	10	7	10	6	3
ENSG00000180875.4	GREM2	protein_coding	7	9	3	3	3	2	2	7
ENSG00000180879.13	SSR4	protein_coding	5528	8731	6465	6578	5244	6984	5266	5471
ENSG00000180881.19	CAPS2	protein_coding	9	1	2	0	24	2	12	2
ENSG00000180884.9	ZNF792	protein_coding	478	617	544	694	512	880	414	534
ENSG00000180891.12	CUEDC1	protein_coding	541	768	650	690	468	813	461	554
ENSG00000180900.16	SCRIB	protein_coding	1046	1763	1420	1646	1099	2018	1152	1213
ENSG00000180901.10	KCTD2	protein_coding	520	895	626	591	541	715	584	539
ENSG00000180902.16	D2HGDH	protein_coding	226	326	222	279	200	319	155	207
ENSG00000180914.10	OXTR	protein_coding	10	26	5	14	14	12	14	11
ENSG00000180917.16	CMTR2	protein_coding	949	1673	1119	1171	1137	1575	1134	1094
ENSG00000180921.6	FAM83H	protein_coding	23	10	4	11	18	53	10	13
ENSG00000180938.5	ZNF572	protein_coding	20	23	9	6	9	5	11	16
ENSG00000180953.11	ST20	protein_coding	115	185	164	189	130	225	138	111
ENSG00000180957.17	PITPNB	protein_coding	3358	4785	3607	4197	3688	5212	3859	3975
ENSG00000180964.16	TCEAL8	protein_coding	1729	2497	2006	2289	2247	2646	2025	2098
ENSG00000180979.9	LRRC57	protein_coding	386	698	531	576	508	543	444	552
ENSG00000180992.6	MRPL14	protein_coding	814	1152	894	1037	692	836	791	781
ENSG00000180998.11	GPR137C	protein_coding	23	22	9	18	24	9	8	7
ENSG00000181004.9	BBS12	protein_coding	114	216	170	193	189	223	153	168
ENSG00000181007.8	ZFP82	protein_coding	79	139	93	150	105	73	82	68
ENSG00000181016.9	LSMEM1	protein_coding	44	76	46	94	67	65	65	71
ENSG00000181019.12	NQO1	protein_coding	13329	20082	14888	16283	13771	17228	14046	14975
ENSG00000181026.14	AEN	protein_coding	1159	1829	1301	1419	1371	1859	1299	1299
ENSG00000181027.10	FKRP	protein_coding	427	529	358	484	476	639	344	420
ENSG00000181029.8	TRAPPC5	protein_coding	29	69	51	46	66	49	36	44
ENSG00000181031.15	RPH3AL	protein_coding	125	144	80	79	87	166	80	109
ENSG00000181035.13	SLC25A42	protein_coding	89	113	104	66	107	106	95	83
ENSG00000181036.13	FCRL6	protein_coding	1	1	5	1	4	5	3	0
ENSG00000181038.13	METTL23	protein_coding	385	668	541	619	438	540	438	465
ENSG00000181045.14	SLC26A11	protein_coding	555	746	557	521	404	763	502	461
ENSG00000181061.13	HIGD1A	protein_coding	2288	3024	2533	2187	2101	2254	1856	2334
ENSG00000181072.11	CHRM2	protein_coding	15	4	3	5	5	4	2	9
ENSG00000181085.14	MAPK15	protein_coding	3	1	8	0	3	9	8	17
ENSG00000181090.17	EHMT1	protein_coding	1198	2222	1378	2034	1370	2256	1353	1591
ENSG00000181097.5	RP11-429J17.2	antisense	175	150	146	99	135	180	87	125
ENSG00000181101.7	SDCCAG3P2	processed_pseudogene	92	83	70	114	81	160	80	91
ENSG00000181104.6	F2R	protein_coding	10323	16096	13335	15209	13924	15602	10443	12789
ENSG00000181126.13	HLA-V	transcribed_unprocessed_pseudogene	8	1	2	13	1	13	0	6
ENSG00000181135.15	ZNF707	protein_coding	103	159	104	134	92	173	90	110
ENSG00000181143.15	MUC16	protein_coding	117	15	5	7	8	11	1	9
ENSG00000181163.13	NPM1	protein_coding	9903	15096	11153	11317	9805	10063	9414	9770
ENSG00000181191.11	PJA1	protein_coding	300	603	438	515	433	435	382	368
ENSG00000181192.11	DHTKD1	protein_coding	414	796	551	565	500	483	437	472
ENSG00000181201.3	HIST3H2BA	unitary_pseudogene	7	2	5	4	2	5	4	0
ENSG00000181218.5	HIST3H2A	protein_coding	217	355	305	238	276	289	241	324
ENSG00000181220.15	ZNF746	protein_coding	1177	1981	1208	1673	1404	2317	1117	1427
ENSG00000181222.14	POLR2A	protein_coding	15219	26243	18641	18571	17750	29565	19165	20111
ENSG00000181227.3	RP4-682C21.2	processed_pseudogene	258	370	234	308	249	351	242	358
ENSG00000181234.9	TMEM132C	protein_coding	7	2	4	2	3	3	2	2
ENSG00000181260.8	MTHFD2P7	processed_pseudogene	89	150	109	158	192	227	97	195
ENSG00000181264.8	TMEM136	protein_coding	208	316	218	249	239	240	187	173
ENSG00000181274.6	FRAT2	protein_coding	315	467	266	383	278	407	240	242
ENSG00000181284.2	TMEM102	protein_coding	6	20	31	60	45	50	15	13
ENSG00000181291.6	TMEM132E	protein_coding	27	2	4	2	3	1	2	4
ENSG00000181315.10	ZNF322	protein_coding	540	1029	726	852	643	919	614	816
ENSG00000181322.13	NME9	protein_coding	11	33	25	11	6	0	5	30
ENSG00000181333.11	HEPHL1	protein_coding	1	10	2	2	4	1	2	1
ENSG00000181350.11	LRRC75A	protein_coding	65	88	77	129	64	105	38	80
ENSG00000181358.3	CTAGE10P	processed_pseudogene	8	6	2	5	7	15	19	18
ENSG00000181359.5	HSP90AA6P	transcribed_processed_pseudogene	131	200	195	236	116	198	160	168
ENSG00000181378.13	CCDC108	protein_coding	53	22	18	31	17	20	24	24
ENSG00000181381.13	DDX60L	protein_coding	514	804	556	492	455	783	558	729
ENSG00000181392.14	SYNE4	protein_coding	14	22	18	18	15	18	22	15
ENSG00000181396.12	OGFOD3	protein_coding	668	995	731	724	629	851	627	605
ENSG00000181404.15	WASH1	protein_coding	228	289	222	247	210	263	211	186
ENSG00000181408.3	UTS2R	protein_coding	3	0	3	8	7	1	1	1
ENSG00000181409.11	AATK	protein_coding	26	30	12	21	35	50	39	15
ENSG00000181418.7	DDN	protein_coding	18	0	0	1	17	19	1	1
ENSG00000181444.12	ZNF467	protein_coding	282	346	303	314	146	272	156	192
ENSG00000181449.3	SOX2	protein_coding	14	10	7	14	10	10	11	9
ENSG00000181450.17	ZNF678	protein_coding	329	458	384	286	344	394	312	382
ENSG00000181458.10	TMEM45A	protein_coding	92	182	138	114	208	300	167	254
ENSG00000181467.3	RAP2B	protein_coding	2055	2604	2456	2354	2171	2761	1651	2183
ENSG00000181472.4	ZBTB2	protein_coding	291	360	384	297	273	407	272	324
ENSG00000181481.13	RNF135	protein_coding	379	569	340	353	437	722	412	473
ENSG00000181511.5	RP4-655L22.4	processed_pseudogene	20	47	35	33	20	35	41	46
ENSG00000181513.14	ACBD4	protein_coding	54	80	91	40	68	72	42	73
ENSG00000181523.12	SGSH	protein_coding	1036	1909	1195	1689	1362	2490	1296	1417
ENSG00000181524.6	RPL24P4	processed_pseudogene	4584	6516	4919	6023	4571	5103	4630	4887
ENSG00000181541.5	MAB21L2	protein_coding	14	10	8	9	9	16	10	3
ENSG00000181544.13	FANCB	protein_coding	68	109	55	46	77	94	52	50
ENSG00000181555.19	SETD2	protein_coding	2189	3734	2685	2871	2483	3964	2544	2529
ENSG00000181577.15	C6orf223	protein_coding	16	4	4	2	3	3	4	3
ENSG00000181585.3	TMIE	protein_coding	8	8	1	4	1	2	5	9
ENSG00000181588.16	MEX3D	protein_coding	844	1187	957	1040	803	909	602	762
ENSG00000181610.12	MRPS23	protein_coding	1224	2020	1430	1351	1509	1517	1307	1367
ENSG00000181619.11	GPR135	protein_coding	75	52	38	88	19	81	29	60
ENSG00000181625.17	SLX1B	protein_coding	99	187	116	130	138	139	114	115
ENSG00000181626.11	ANKRD62	protein_coding	0	19	0	0	0	1	3	6
ENSG00000181631.6	P2RY13	protein_coding	6	1	3	6	4	1	3	3
ENSG00000181634.7	TNFSF15	protein_coding	2059	3352	2182	2906	7351	8325	7007	7531
ENSG00000181638.17	ZFP41	protein_coding	235	376	257	348	222	377	210	260
ENSG00000181649.5	PHLDA2	protein_coding	1111	1916	1428	1365	1540	1649	1506	1450
ENSG00000181652.18	ATG9B	protein_coding	157	182	142	173	108	192	151	104
ENSG00000181656.6	GPR88	protein_coding	33	27	15	11	12	18	11	19
