ï..Ensembl.ID,Gene.symbol,Gene.type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4,OS,LS
ENSG00000224666.3,RP1-50J22.4,antisense,6.5,2.125,6.5,3.625,1,3.625,0,1.75,4.6875,1.59375
ENSG00000224668.1,IPO8P1,processed_pseudogene,794.375,849.25,943.9375,911,898.875,929.125,726.8125,797.25,874.640625,838.015625
ENSG00000224669.1,RP11-561N12.1,processed_pseudogene,20,17.875,22.25,18.875,2.75,29.125,4.125,15.875,19.75,12.96875
ENSG00000224675.1,AC009227.2,antisense,5.25,2.75,9,4.625,6.5,3.625,5.625,1.75,5.40625,4.375
ENSG00000224677.1,PDIA3P2,unprocessed_pseudogene,67.75,59.5,63.375,70.625,71,53.75,102.625,104.3125,65.3125,82.921875
ENSG00000224678.3,GAPDHP46,processed_pseudogene,13.375,14.625,10.25,7.75,7.5,10.25,6.625,13.375,11.5,9.4375
ENSG00000224680.4,PLA2G12AP1,processed_pseudogene,39.25,24.25,70.625,50.75,102.875,85.125,83.4375,92.8125,46.21875,91.0625
ENSG00000224683.1,RPL36AP29,processed_pseudogene,2.75,0,3.75,2.5,1,5,3.25,1.25,2.25,2.625
ENSG00000224685.1,RP11-84O12.3,processed_pseudogene,10,6.125,11.25,3.625,1.875,7.5,0,5.625,7.75,3.75
ENSG00000224687.1,RASAL2-AS1,lincRNA,39.25,22,32.75,19.875,23.875,15.375,18.125,6.5,28.46875,15.96875
ENSG00000224688.1,E2F6P2,processed_pseudogene,7.625,2.75,19.875,7.75,11.25,2.5,4.125,13.375,9.5,7.8125
ENSG00000224689.7,ZNF812,protein_coding,13.375,0,22.25,6.75,17,2.5,5,8,10.59375,8.125
ENSG00000224690.2,UBE2D3P3,processed_pseudogene,1.625,3.625,3.75,2.5,0,5,1.375,8.75,2.875,3.78125
ENSG00000224698.1,RP11-131J3.1,lincRNA,7.625,0,5,1.25,2.75,1.25,1.375,1.75,3.46875,1.78125
ENSG00000224699.8,LAMTOR5-AS1,processed_transcript,100.75,87.375,118.375,82.125,237.875,199.875,207.6875,192.5625,97.15625,209.5
ENSG00000224701.1,MED28P4,processed_pseudogene,6.5,1.125,9,7.75,1,6.125,1.375,8.75,6.09375,4.3125
ENSG00000224706.1,RPS17P13,processed_pseudogene,0.25,0,0,12.375,3.75,5,0.375,4.125,3.15625,3.3125
ENSG00000224712.10,NPIPA3,protein_coding,455.375,486.3125,460.875,486.375,1355.5,596.5,1030.75,1034.25,472.234375,1004.25
ENSG00000224715.1,CITF22-49D8.1,lincRNA,7.625,1.125,12.625,0,0,1.25,3.25,0,5.34375,1.125
ENSG00000224718.1,RP11-222A5.1,lincRNA,7.625,3.625,12.625,2.5,5.625,12.75,15.5,2.625,6.59375,9.125
ENSG00000224722.3,RP11-255B23.1,processed_pseudogene,1115.5,1016.375,1221.625,965.5,746.25,959.0625,1005.6875,893.875,1079.75,901.21875
ENSG00000224725.3,CEP57L1P1,processed_pseudogene,33.125,50.125,59,43.875,14.125,27.875,21,46.75,46.53125,27.4375
ENSG00000224727.1,FCF1P7,processed_pseudogene,47.5,51.375,24.625,30.125,21,46.875,16.5,16.75,38.40625,25.28125
ENSG00000224728.1,AC090945.1,processed_pseudogene,17.875,13.75,16.25,27.875,19.875,14.125,18.125,15.875,18.9375,17
ENSG00000224738.1,AC099850.1,antisense,12.375,8.75,7.75,19.875,6.5,19.75,1.375,5,12.1875,8.15625
ENSG00000224743.6,TEX26-AS1,antisense,8.75,6.125,16.25,3.625,28.875,14.125,14.625,69.625,8.6875,31.8125
ENSG00000224746.1,AC015987.1,antisense,0.25,8.75,5,0,14.125,1.25,17,5.625,3.5,9.5
ENSG00000224751.2,SHMT1P1,processed_pseudogene,12.375,6.125,12.625,12.375,2.75,10.25,13.75,11.875,10.875,9.65625
ENSG00000224763.1,FDPSP8,processed_pseudogene,55.125,31.25,42.375,34,86.125,36.875,49.25,43.75,40.6875,54
ENSG00000224769.1,AC069213.1,unprocessed_pseudogene,13.375,5.25,1.25,0,26.75,16.875,40.875,20,4.96875,26.125
ENSG00000224773.2,HSPA8P7,processed_pseudogene,707.8125,817.125,720.5,806.375,1420.8125,1020.625,1098.5,1201.3125,762.953125,1185.3125
ENSG00000224775.2,BRAFP1,unprocessed_pseudogene,251.8125,214.625,177.75,130.875,201,220.5,187.75,175,193.765625,196.0625
ENSG00000224778.1,CENPIP1,unprocessed_pseudogene,3.875,7.125,6.5,0,2.75,1.25,1.375,0,4.375,1.34375
ENSG00000224781.1,EIF4A2P4,processed_pseudogene,453.125,478.5,440.25,534.5,1516.875,862,1281.875,1043.9375,476.59375,1176.171875
ENSG00000224785.1,AC006026.9,processed_pseudogene,211.125,181,204.9375,204.125,106.625,153.25,177.6875,116,200.296875,138.390625
ENSG00000224790.1,AP000704.5,lincRNA,5.25,0,1.25,5.625,1,0,6.625,0,3.03125,1.90625
ENSG00000224791.1,KRT18P39,processed_pseudogene,47.5,57.25,64.375,52.875,111.375,99.5,19,95.75,55.5,81.40625
ENSG00000224796.1,RPL32P1,processed_pseudogene,1.625,4.5,5,4.625,5.625,3.625,1.375,1.25,3.9375,2.96875
ENSG00000224800.1,RP11-235D19.2,processed_pseudogene,219.0625,106.5,286.3125,169.625,106.625,253.125,42.75,169.625,195.375,143.03125
ENSG00000224802.2,TUBB4BP2,processed_pseudogene,0.25,5.25,0,10.125,4.875,0,5,10.25,3.90625,5.03125
ENSG00000224805.2,LINC00853,antisense,28.875,17,18.75,25.875,21.875,16.875,25.625,26.75,22.625,22.78125
ENSG00000224806.2,ARL5AP4,processed_pseudogene,103.75,115.75,90.5,73.25,75.375,79.75,98.75,102.625,95.8125,89.125
ENSG00000224807.5,DUX4L9,unprocessed_pseudogene,26.75,10.25,10.25,16.75,21,45.625,18.125,21.5,16,26.5625
ENSG00000224810.1,RP11-538D16.2,lincRNA,3.875,0,2.625,2.5,4.875,1.25,1.375,4.125,2.25,2.90625
ENSG00000224815.3,RP11-307E17.9,processed_pseudogene,1.625,2.125,9,2.5,9.25,3.625,1.375,1.25,3.8125,3.875
ENSG00000224820.2,BTF3P4,processed_pseudogene,633.125,590.625,671.5,689.875,472.5,510.25,462.125,457.25,646.28125,475.53125
ENSG00000224821.5,COL4A2-AS2,antisense,5.25,29.875,3.75,6.75,12.25,14.125,7.5,14.375,11.40625,12.0625
ENSG00000224826.1,AC019109.1,processed_pseudogene,7.625,7.125,3.75,5.625,1.875,3.625,0,4.125,6.03125,2.40625
ENSG00000224829.3,TOMM20P1,processed_pseudogene,44.75,82.125,55.875,78.375,61.125,35.125,86.5,47.5,65.28125,57.5625
ENSG00000224831.3,RP11-651P23.4,processed_pseudogene,212,217.75,158.75,212.625,295,186.375,152.625,192.5625,200.28125,206.640625
ENSG00000224834.1,BTF3P9,processed_pseudogene,336.375,315.25,405.25,472.5,265.25,334.875,253.625,246.125,382.34375,274.96875
ENSG00000224837.1,GCSHP5,processed_pseudogene,655,587.375,583.3125,691.4375,228.25,308,273.125,293.6875,629.28125,275.765625
ENSG00000224839.1,AC093698.2,processed_pseudogene,188.25,145,236.125,198.875,136.5,177.375,38.25,137.625,192.0625,122.4375
ENSG00000224843.6,LINC00240,lincRNA,3.875,2.125,3.75,11.25,3.75,6.125,8.5,7.375,5.25,6.4375
ENSG00000224856.2,RP4-796I17.5,processed_pseudogene,122.25,102.5,106.625,138.625,66.5,49.625,79.5,80.125,117.5,68.9375
ENSG00000224858.5,RPL29P11,processed_pseudogene,1416.125,1341,1436.4375,1433.75,764.125,1086.375,830.125,952.4375,1406.828125,908.265625
ENSG00000224860.1,GXYLT1P2,processed_pseudogene,11.25,1.125,11.25,4.625,6.5,8.75,2.25,6.5,7.0625,6
ENSG00000224861.1,YBX1P1,processed_pseudogene,4070,3595.375,3991.625,3974.875,4473.375,3988,3639.125,3558.25,3907.96875,3914.6875
ENSG00000224870.6,RP4-758J18.2,processed_transcript,165.625,223.625,210.125,146.1875,167,165.875,197.25,258.25,186.390625,197.09375
ENSG00000224877.3,C17orf89,protein_coding,2247.625,1804,2592.25,2169.875,1835.6875,2178.25,2035.5,1854.25,2203.4375,1975.921875
ENSG00000224887.1,RP11-276H19.4,processed_pseudogene,84.625,64.25,58,81.125,86.125,119.5,101.75,58.125,72,91.375
ENSG00000224888.4,RP5-1142A6.2,antisense,15.75,28.125,14.9375,3.625,6.5,35.125,43.875,26.75,15.609375,28.0625
ENSG00000224891.1,AC007899.3,processed_pseudogene,0.25,3.625,7.75,0,1,2.5,3.25,0.25,2.90625,1.75
ENSG00000224892.6,RPS4XP16,transcribed_processed_pseudogene,1804.1875,1498.375,1804.375,1896.75,1010.3125,1203.4375,871.25,992.375,1750.921875,1019.34375
ENSG00000224895.1,VPS26BP1,processed_pseudogene,21.125,59.5,34.9375,39.25,47.625,33.75,48.375,41,38.703125,42.6875
ENSG00000224897.6,POT1-AS1,antisense,17,3.625,5,4.625,5.625,6.125,11.25,8,7.5625,7.75
ENSG00000224903.1,AC005534.8,antisense,7.625,16.25,5,4.625,4.875,0,9.25,6.5,8.375,5.15625
ENSG00000224904.1,RP5-934G17.6,processed_pseudogene,44.75,39.875,27.875,25.875,23.875,19.75,28.5,35.125,34.59375,26.8125
ENSG00000224906.3,RP1-102E24.9,processed_pseudogene,237.9375,221.5,255.375,252,295,309.625,312.75,231.125,241.703125,287.125
ENSG00000224908.1,TIMM8BP2,processed_pseudogene,485.3125,448.375,588,585.8125,416.75,560.5,454.25,448.875,526.875,470.09375
ENSG00000224914.2,LINC00863,lincRNA,151.875,159.9375,181,182.25,231.25,204.875,178.875,204.25,168.765625,204.8125
ENSG00000224920.1,TACC1P1,unprocessed_pseudogene,10,11.25,16.25,11.25,4.875,7.5,3.25,1.75,12.1875,4.34375
ENSG00000224934.2,RP11-441O15.3,lincRNA,22.375,12.375,9,10.125,19.875,36.875,10.25,21.5,13.46875,22.125
ENSG00000224936.1,SUCLA2P1,processed_pseudogene,97.75,71.375,125.5,111.625,131.75,221.75,102.625,147.6875,101.5625,150.953125
ENSG00000224939.1,LINC00184,lincRNA,0.25,1.125,2.625,7.75,9.25,6.125,5,8,2.9375,7.09375
ENSG00000224942.1,RP11-51C14.1,processed_pseudogene,5.25,10.25,12.625,13.375,11.25,10.25,12.75,12.625,10.375,11.71875
ENSG00000224945.1,RP11-82L18.2,sense_intronic,35.125,32.25,53.75,30.125,72.125,21,69.5,72.125,37.8125,58.6875
ENSG00000224946.1,AC007312.3,processed_pseudogene,30.875,45,38.25,27.875,32,19.75,22.625,30.125,35.5,26.125
ENSG00000224950.2,RP5-1086K13.1,lincRNA,30.875,7.75,13.75,12.375,62.375,43.75,108.875,74.125,16.1875,72.28125
ENSG00000224953.1,SRIP3,processed_pseudogene,119.75,110,107.75,106.625,72.125,95.5625,87,77.25,111.03125,82.984375
ENSG00000224956.5,RP11-206L10.1,unprocessed_pseudogene,10,4.5,18.75,21,7.5,2.5,15.5,17.75,13.5625,10.8125
ENSG00000224959.1,AC017002.2,lincRNA,17.875,7.125,33.75,22,19.875,16.875,16.5,18.5,20.1875,17.9375
ENSG00000224962.4,PSAT1P4,processed_pseudogene,1.625,7.75,3.75,12.375,4.875,1.25,2.25,1.25,6.375,2.40625
ENSG00000224963.2,U82695.9,antisense,5.25,2.75,1.25,7.75,0,8.75,2.25,0.25,4.25,2.8125
ENSG00000224965.1,KCNC4-AS1,antisense,5.25,4.5,9,10.125,30.125,16.875,36.125,37.625,7.21875,30.1875
ENSG00000224969.1,RP11-54O7.11,antisense,12.375,6.125,17.5,3.625,11.25,8.75,21,12.625,9.90625,13.40625
ENSG00000224971.1,SUMO2P3,processed_pseudogene,200.25,182.25,197,183.1875,210.125,193.5,193.625,182.875,190.671875,195.03125
ENSG00000224975.1,INE1,sense_intronic,12.375,23.5,7.75,10.125,17.875,6.125,15.5,11.875,13.4375,12.84375
ENSG00000224976.2,PARP4P2,unprocessed_pseudogene,271.25,350.625,285.5,298.25,141,254.4375,189.375,176.25,301.40625,190.265625
ENSG00000224977.1,RP11-160H22.3,lincRNA,10,5.25,0,23.875,15,1.25,12,5.625,9.78125,8.46875
ENSG00000224980.1,RPL23AP85,processed_pseudogene,22.375,16.25,21,22,15.875,15.375,22.625,17.75,20.40625,17.90625
ENSG00000224982.3,TMEM233,protein_coding,78.5625,110,133.6875,88.75,300.625,236.375,228.625,229.6875,102.75,248.828125
ENSG00000224986.2,PPP1R8P1,processed_pseudogene,33.125,29.875,16.25,6.75,24.875,6.125,7.5,12.625,21.5,12.78125
ENSG00000224987.1,RP1-191J18.65,processed_pseudogene,8.75,20.125,18.75,22,11.25,6.125,8.5,8.75,17.40625,8.65625
ENSG00000224992.2,RP11-295G24.5,sense_intronic,14.625,22,21,17.875,13.125,29.125,14.625,18.5,18.875,18.84375
ENSG00000224993.3,RPL29P12,processed_pseudogene,73.875,68.5,88.375,93.875,32,45.625,33.375,44.75,81.15625,38.9375
ENSG00000225006.1,RP11-669M2.1,lincRNA,1.625,1.125,9,5.625,4.875,12.75,2.25,2.625,4.34375,5.625
ENSG00000225008.1,RP13-228J13.6,processed_pseudogene,28.875,37.875,30.25,27.875,44.5,21,49.25,49.375,31.21875,41.03125
ENSG00000225014.1,KCTD9P1,transcribed_processed_pseudogene,2.75,2.125,3.75,1.25,3.75,18.25,0.375,8,2.46875,7.59375
ENSG00000225017.1,AP004289.1,processed_pseudogene,0.25,3.625,0,4.625,3.75,10.25,0,0,2.125,3.5
ENSG00000225018.1,RP11-419M24.5,processed_pseudogene,49.5625,22.625,44.75,43.25,72.125,61,35.125,39.25,40.046875,51.875
ENSG00000225022.1,UBE2D3P1,processed_pseudogene,626.875,527.6875,660.75,621.125,725.625,536.9375,674.25,677.125,609.109375,653.484375
ENSG00000225024.1,AC015977.5,processed_pseudogene,10,3.625,2.625,7.75,3.75,2.5,6.625,4.125,6,4.25
ENSG00000225026.1,AC091492.2,processed_pseudogene,262.375,281.875,204.9375,222.1875,236.75,167.25,180.625,253.125,242.84375,209.4375
ENSG00000225031.1,EIF4BP7,processed_pseudogene,1882.75,2027.25,1948,2016.3125,1460.125,1194.75,1352.6875,1346.8125,1968.578125,1338.59375
ENSG00000225032.5,RP11-228B15.4,antisense,95.75,79.75,65.375,63.75,202.25,165.875,244.0625,239.75,76.15625,212.984375
ENSG00000225037.1,EIF1AX-AS1,antisense,5.25,23.5,2.625,5.625,4.875,7.5,7.5,4.125,9.25,6
ENSG00000225051.5,HMGB3P22,transcribed_processed_pseudogene,3.875,2.125,2.625,3.625,5.625,10.25,24.625,11.875,3.0625,13.09375
ENSG00000225053.1,PRPF38AP1,processed_pseudogene,71.625,84.625,65.375,77.25,57,81.125,47.5,39.25,74.71875,56.21875
ENSG00000225055.1,RP11-344N17.9,processed_pseudogene,5.25,10.25,9,7.75,2.75,7.5,5.625,2.625,8.0625,4.625
ENSG00000225057.2,AC096574.4,processed_transcript,34,13.125,25.75,18.875,23,33.75,15.5,16.75,22.9375,22.25
ENSG00000225063.1,RP11-383G10.5,antisense,15.75,8.75,14.9375,15.625,9.25,14.125,12.75,14.375,13.765625,12.625
ENSG00000225067.4,RPL23AP2,processed_pseudogene,267.5,166.9375,217.5,228,197,195,175.625,187.75,219.984375,188.84375
ENSG00000225071.1,GS1-184P14.2,processed_pseudogene,129,78.875,115,147.875,79.75,89.625,67.25,67,117.6875,75.90625
ENSG00000225075.1,RP11-426L16.3,antisense,0.25,3.625,3.75,1.25,4.875,5,1.375,6.5,2.21875,4.4375
ENSG00000225076.1,WWC3-AS1,antisense,2.75,4.5,1.25,1.25,3.75,5,0.375,3.625,2.4375,3.1875
ENSG00000225077.2,LINC00337,lincRNA,11.25,6.125,13.75,10.125,10.25,19.75,11.25,1.75,10.3125,10.75
ENSG00000225078.2,RP11-123N4.4,processed_pseudogene,27.75,35.25,32.75,40.375,19.875,30.75,43.875,15.875,34.03125,27.59375
ENSG00000225080.1,PFN1P4,processed_pseudogene,11.25,12.375,18.75,23.875,19.875,7.5,15.5,14.375,16.5625,14.3125
ENSG00000225082.2,DAP3P1,unprocessed_pseudogene,14.625,9.75,25.75,6.75,4.875,0,7.5,3.625,14.21875,4
ENSG00000225091.3,SNORA71A,snoRNA,12.375,8.75,22.25,6.75,35.125,41.125,20,8.75,12.53125,26.25
ENSG00000225092.2,RP11-405O10.2,sense_intronic,12.375,2.75,2.625,6.75,8.5,8.75,7.5,7.375,6.125,8.03125
ENSG00000225093.1,RPL3P7,processed_pseudogene,475.4375,476.75,505.625,486.375,203.5,195,141,199.9375,486.046875,184.859375
ENSG00000225094.3,SETP20,processed_pseudogene,41.25,21,29.125,24.875,25.875,23.625,15.5,28.625,29.0625,23.40625
ENSG00000225098.1,BCRP1,unprocessed_pseudogene,2.75,1.125,3.75,1.25,0,2.5,4.125,3.625,2.21875,2.5625
ENSG00000225099.1,ATP6V1E1P1,processed_pseudogene,789,751.4375,797.25,685.125,652.6875,671.3125,796.5,683.25,755.703125,700.9375
ENSG00000225108.1,ZBTB45P1,processed_pseudogene,0.25,2.75,0,0,7.5,10.25,0,2.625,0.75,5.09375
ENSG00000225112.1,RP11-295P9.6,antisense,1.625,2.75,1.25,1.25,2.75,10.25,3.25,7.375,1.71875,5.90625
ENSG00000225116.1,RP11-137F15.1,processed_pseudogene,1.625,0,3.75,2.5,6.5,14.125,3.25,2.625,1.96875,6.625
ENSG00000225117.1,ARSDP1,unprocessed_pseudogene,17.875,7.75,7.75,5.625,1.875,1.25,1.375,5.625,9.75,2.53125
ENSG00000225121.2,EEF1B2P5,unprocessed_pseudogene,14.625,7.125,10.25,10.125,3.75,7.5,5.625,7.375,10.53125,6.0625
ENSG00000225122.1,RP11-408E1.1,unprocessed_pseudogene,14.625,1.125,3.75,5.625,3.75,1.25,0,2.625,6.28125,1.90625
ENSG00000225125.2,RANP4,processed_pseudogene,64.75,61.875,69.75,116.125,58,95.5625,54.25,64.125,78.125,67.984375
ENSG00000225131.2,PSME2P2,processed_pseudogene,392.75,256.625,353.0625,315.25,228.25,336.5,327.375,275.75,329.421875,291.96875
ENSG00000225137.1,DYNC1I2P1,processed_pseudogene,1037.875,1132.3125,1010.5,982.25,890.0625,995.125,970.125,963.625,1040.734375,954.734375
ENSG00000225138.7,CTD-2228K2.7,processed_transcript,178.125,299.875,185.4375,163.625,256.375,173.5,392.875,288.375,206.765625,277.78125
ENSG00000225142.2,RP11-490K7.1,processed_pseudogene,19.125,4.5,23.375,16.75,5.625,11.375,3.25,8,15.9375,7.0625
ENSG00000225151.10,GOLGA2P7,transcribed_unprocessed_pseudogene,23.375,36.125,40.125,27.875,45.625,39.625,10.25,26.75,31.875,30.5625
ENSG00000225154.2,RP11-184J23.2,processed_pseudogene,1.625,2.125,1.25,2.5,2.75,5,4.125,2.625,1.875,3.625
ENSG00000225155.4,TOMM22P5,processed_pseudogene,11.25,13.125,10.25,15.625,5.625,15.375,3.25,5,12.5625,7.3125
ENSG00000225156.2,AC012354.6,lincRNA,0.25,1.125,3.75,1.25,3.75,3.625,0.375,2.625,1.59375,2.59375
ENSG00000225159.1,NPM1P39,processed_pseudogene,1350.5625,1116.125,1397.4375,1237,555.625,563.25,631.125,638,1275.28125,597
ENSG00000225165.3,CTD-2538A21.1,processed_pseudogene,116.5,97,107.75,99.875,57,81.125,54.25,61.9375,105.28125,63.578125
ENSG00000225169.1,BRI3P1,processed_pseudogene,10,6.125,9,17.875,8.5,21,12.75,23.375,10.75,16.40625
ENSG00000225170.2,RP5-828K20.1,processed_pseudogene,17.875,16.25,41.25,37,21.875,41.125,20,30.125,28.09375,28.28125
ENSG00000225171.2,DUTP6,processed_pseudogene,2.75,17.875,0,3.625,0,0,20,0,6.0625,5
ENSG00000225173.1,XXbac-BPG308K3.5,lincRNA,2.75,0,7.75,2.5,4.875,3.625,0,1.75,3.25,2.5625
ENSG00000225174.1,OSTM1-AS1,lincRNA,10,6.125,14.9375,4.625,5.625,2.5,11.25,4.125,8.921875,5.875
ENSG00000225176.2,ATP5LP4,processed_pseudogene,182.3125,156.0625,187.625,189.375,161.5,171.625,134.5,146.75,178.84375,153.59375
ENSG00000225177.5,RP11-390P2.4,antisense,254.6875,327.375,265.25,277.875,196,248.375,250.625,216.875,281.296875,227.96875
ENSG00000225178.5,RPSAP58,processed_pseudogene,6084.625,5519,6280.125,6275,3738.5,3630.25,4213.875,3844.375,6039.6875,3856.75
ENSG00000225183.1,RP4-758J24.4,processed_pseudogene,7.625,1.125,5,2.5,2.75,6.125,1.375,4.125,4.0625,3.59375
ENSG00000225185.3,RP11-481K9.4,processed_pseudogene,10,12.375,14.9375,9,6.5,6.125,5.625,8,11.578125,6.5625
ENSG00000225187.1,AC073283.7,antisense,7.625,4.5,2.625,0,5.625,2.5,6.625,1.75,3.6875,4.125
ENSG00000225189.1,REREP1Y,unprocessed_pseudogene,7.625,3.625,5,4.625,4.875,3.625,0,0,5.21875,2.125
ENSG00000225190.8,PLEKHM1,protein_coding,3198.25,3346.4375,2746.25,3219.375,5317.75,4104,5111.875,4981.875,3127.578125,4878.875
ENSG00000225191.1,RP11-97C18.1,processed_pseudogene,6.5,16.25,6.5,10.125,11.25,1.25,4.125,5,9.84375,5.40625
ENSG00000225192.1,ZNF33BP1,processed_pseudogene,3.875,4.5,2.625,0,1.875,5,5.625,2.625,2.75,3.78125
ENSG00000225193.5,RPS12P26,transcribed_processed_pseudogene,296.5625,254.875,298.375,364.25,204.875,237.75,187.75,207.375,303.515625,209.4375
ENSG00000225194.2,LINC00092,lincRNA,1.625,0,9,5.625,1.875,0,3.25,0.25,4.0625,1.34375
ENSG00000225196.2,RP5-1118D24.2,processed_pseudogene,2.75,7.125,6.5,1.25,1.875,1.25,0.375,0,4.40625,0.875
ENSG00000225200.2,AB019441.29,processed_pseudogene,11640,10145.625,11798.875,11418.25,4796.875,7403.5,6459,6076.375,11250.6875,6183.9375
ENSG00000225205.5,AC093818.1,antisense,40.125,68.5,65.375,57.875,112.375,113.625,148.125,137.625,57.96875,127.9375
ENSG00000225206.5,MIR137HG,lincRNA,147.875,125.125,143.125,187.5,330.75,297.125,423.375,330.875,150.90625,345.53125
ENSG00000225210.9,DUXAP9,transcribed_processed_pseudogene,7.625,11.25,7.75,10.125,15.875,1.25,3.25,7.375,9.1875,6.9375
ENSG00000225212.4,AKR1B1P6,processed_pseudogene,11.25,11.25,11.25,5.625,47.625,19.75,40,60.25,9.84375,41.90625
ENSG00000225215.1,SMARCE1P1,processed_pseudogene,39.25,13.75,32.75,18.875,27.75,15.375,18.125,22.625,26.15625,20.96875
ENSG00000225216.6,AC007362.3,antisense,14.625,30.75,41.25,42.25,14.125,49.625,69.5,23.375,32.21875,39.15625
ENSG00000225218.1,AP001628.6,lincRNA,6.5,5.25,1.25,0,0,5,5.625,6.5,3.25,4.28125
ENSG00000225224.1,RP4-814D15.2,processed_pseudogene,875.375,708,1034.375,868.125,422.4375,552.875,544.625,511.875,871.46875,507.953125
ENSG00000225234.1,TRAPPC12-AS1,antisense,5.25,5.25,2.625,4.625,4.875,3.625,10.25,5.625,4.4375,6.09375
ENSG00000225246.1,RPS2P1,processed_pseudogene,30.875,13.125,34.9375,35.125,23.875,19.75,20,18.5,28.515625,20.53125
ENSG00000225251.1,RPL5P25,processed_pseudogene,40.125,36.125,55.875,39.25,15,14.125,17,16.75,42.84375,15.71875
ENSG00000225253.1,AC011225.1,processed_pseudogene,3.875,8.75,17.5,10.125,2.75,0,0.375,10.25,10.0625,3.34375
ENSG00000225254.2,ARMC8P1,processed_pseudogene,91.5,39.875,63.375,72.3125,85.25,39.625,34.125,52.875,66.765625,52.96875
ENSG00000225259.4,ST13P6,processed_pseudogene,566.875,561.625,517.125,581.625,690.75,455.875,484.375,568.1875,556.8125,549.796875
ENSG00000225261.1,RP5-937E21.8,antisense,11.25,5.25,10.25,11.25,15,14.125,8.5,9.625,9.5,11.8125
ENSG00000225264.3,ZNRF2P2,transcribed_processed_pseudogene,6.5,11.25,7.75,0,11.25,11.375,13.75,5,6.375,10.34375
ENSG00000225265.1,TAF1A-AS1,antisense,24.625,1.125,3.75,0,1.875,15.375,10.25,4.125,7.375,7.90625
ENSG00000225267.1,RPL8P2,processed_pseudogene,278.8125,204.1875,257.375,331.375,197,151.875,84.375,172.875,267.9375,151.53125
ENSG00000225269.2,LINC00705,lincRNA,93.875,131.625,115,71.375,104,79.75,111.4375,131.75,102.96875,106.734375
ENSG00000225271.1,RP11-66N5.2,processed_pseudogene,6.5,12.375,14.9375,19.875,1.875,10.25,5.625,1.75,13.421875,4.875
ENSG00000225272.2,RP11-466F5.4,processed_pseudogene,19.125,17.875,21,12.375,5.625,10.25,9.25,6.5,17.59375,7.90625
ENSG00000225282.1,AP000350.6,processed_pseudogene,27.75,32.25,13.75,22.875,39.3125,32.25,18.125,42.75,24.15625,33.109375
ENSG00000225285.1,RP4-758J18.10,lincRNA,2.75,6.125,6.5,2.5,5.625,2.5,2.25,2.625,4.46875,3.25
ENSG00000225294.1,OSTCP2,processed_pseudogene,108,89.625,129.875,127.3125,186.1875,188,139.875,122.25,113.703125,159.078125
ENSG00000225300.1,RP11-1086F11.1,sense_intronic,2.75,1.125,9,2.5,12.25,6.125,3.25,6.5,3.84375,7.03125
ENSG00000225302.2,RP11-539I5.1,antisense,13.375,4.5,6.5,2.5,1,32.25,8.5,4.125,6.71875,11.46875
ENSG00000225308.2,ASS1P11,processed_pseudogene,1.625,3.625,1.25,0,8.5,2.5,6.625,1.25,1.625,4.71875
ENSG00000225313.5,RP11-415J8.3,antisense,118.75,115.75,120.875,138.625,224.4375,179.6875,231.25,237.25,123.5,218.15625
ENSG00000225329.3,LHFPL3-AS2,processed_transcript,3.875,13.75,3.75,0,1.875,6.125,1.375,1.75,5.34375,2.78125
ENSG00000225333.6,RP1-144F13.4,processed_pseudogene,96.625,90.8125,107.75,109.25,68.625,74.125,34.125,43.75,101.109375,55.15625
ENSG00000225335.3,XXbac-B476C20.9,antisense,24.625,56.125,48.25,43.875,37.125,48.375,16.5,17.75,43.21875,29.9375
ENSG00000225336.2,HMGB3P1,processed_pseudogene,0.25,7.125,6.5,0,0,1.25,3.25,0.25,3.46875,1.1875
ENSG00000225338.1,RPL23AP18,processed_pseudogene,200.25,173.1875,203.625,170.75,131.75,176,149.375,158.3125,186.953125,153.859375
ENSG00000225339.3,RP11-513I15.6,processed_transcript,17.875,24.25,16.25,21,42.5,38.25,34.125,40.125,19.84375,38.75
ENSG00000225345.3,SNX18P3,transcribed_unprocessed_pseudogene,12.375,0,2.625,1.25,1,5,0,1.25,4.0625,1.8125
ENSG00000225347.1,SLC25A5P8,processed_pseudogene,60.6875,29.125,45.875,52.875,23,12.75,19,19.125,47.140625,18.46875
ENSG00000225349.2,RP11-820K3.2,processed_pseudogene,5.25,2.75,0,3.625,3.75,14.125,1.375,0.25,2.90625,4.875
ENSG00000225355.1,ARL6IP1P2,processed_pseudogene,137.5,126.5,109.875,46.75,68.625,65.125,107.75,74.125,105.15625,78.90625
ENSG00000225357.3,RPF2P1,processed_pseudogene,126.5,117.375,113,155.6875,118.375,85.125,71.375,80.9375,128.140625,88.953125
ENSG00000225358.1,MIPEPP1,processed_pseudogene,0.25,0,9,7.75,5.625,16.875,9.25,7.375,4.25,9.78125
ENSG00000225361.3,PPP1R26-AS1,antisense,6.5,19.5,21,14.5,30.125,15.375,20,12.625,15.375,19.53125
